resultId,raceId,driverId,constructorId,grid,positionOrder,points_x,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name_x,date,time_y,name_y,location,country,lat,lng,alt,status,constructorStandingsId,wins
23874,993,828,15,17,13,0.0,64,\N,\N,50,15,1:22.487,203.159,12,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,+2 Laps,26999,0
23875,993,845,3,19,14,0.0,63,\N,\N,57,17,1:22.680,202.685,13,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,+3 Laps,27000,0
23876,993,838,1,11,15,0.0,45,\N,\N,38,16,1:22.594,202.896,6,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Gearbox,26996,0
23877,993,839,10,13,16,0.0,38,\N,\N,36,13,1:22.117,204.074,44,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Oil leak,26998,0
23878,993,8,6,4,17,0.0,25,\N,\N,23,11,1:21.531,205.541,101,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Turbo,26993,2
23879,993,154,210,10,18,0.0,0,\N,\N,\N,0,\N,\N,4,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Collision,27002,0
23880,993,842,5,12,19,0.0,0,\N,\N,\N,0,\N,\N,4,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Collision,27001,0
23881,993,807,4,16,20,0.0,0,\N,\N,\N,0,\N,\N,4,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,Collision,26997,0
23882,994,817,9,1,1,25.0,78,1:42:54.807,6174807,13,5,1:15.562,158.984,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27005,2
23883,994,20,6,2,2,18.0,78,+7.336,6182143,14,7,1:16.065,157.933,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27003,2
23884,994,1,131,3,3,15.0,78,+17.013,6191820,15,8,1:16.270,157.508,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27004,2
23885,994,8,6,4,4,12.0,78,+18.127,6192934,13,10,1:16.392,157.257,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27003,2
23886,994,822,131,5,5,10.0,78,+18.822,6193629,21,9,1:16.312,157.422,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27004,2
23887,994,839,10,6,6,8.0,78,+23.667,6198474,63,14,1:17.027,155.960,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27008,0
23888,994,842,5,10,7,6.0,78,+24.331,6199138,68,15,1:17.099,155.815,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27011,0
23889,994,807,4,11,8,4.0,78,+24.839,6199646,57,6,1:16.061,157.941,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27007,0
23890,994,830,9,20,9,2.0,78,+25.317,6200124,60,1,1:14.260,161.772,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27005,2
23891,994,832,4,8,10,1.0,78,+1:09.013,6243820,19,18,1:17.491,155.027,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27007,0
23892,994,828,15,16,11,0.0,78,+1:09.864,6244671,19,12,1:16.936,156.145,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27009,0
23893,994,815,10,9,12,0.0,78,+1:10.461,6245268,24,19,1:17.546,154.917,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27008,0
23894,994,825,210,19,13,0.0,78,+1:14.823,6249630,20,17,1:17.476,155.057,1,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Finished,27012,0
23895,994,838,1,12,14,0.0,77,\N,\N,76,11,1:16.864,156.291,11,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+1 Lap,27006,0
23896,994,154,210,18,15,0.0,77,\N,\N,74,2,1:14.822,160.557,11,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+1 Lap,27012,0
23897,994,845,3,13,16,0.0,77,\N,\N,75,4,1:15.325,159.484,11,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+1 Lap,27010,0
23898,994,840,3,17,17,0.0,76,\N,\N,61,3,1:14.944,160.295,12,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,+2 Laps,27010,0
23899,994,844,15,14,18,0.0,70,\N,\N,17,20,1:17.710,154.590,4,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Collision,27009,0
23900,994,843,5,15,19,0.0,70,\N,\N,15,16,1:17.172,155.667,4,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Collision,27011,0
23901,994,4,1,7,20,0.0,52,\N,\N,23,13,1:17.018,155.979,6,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Gearbox,27006,0
23902,995,20,6,1,1,25.0,68,1:28:31.377,5311377,57,2,1:13.964,212.260,1,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27013,3
23903,995,822,131,2,2,18.0,68,+7.376,5318753,51,3,1:13.992,212.179,1,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27014,2
23904,995,830,9,3,3,15.0,68,+8.360,5319737,65,1,1:13.864,212.547,1,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27015,2
23905,995,817,9,6,4,12.0,68,+20.892,5332269,59,5,1:14.159,211.701,1,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27015,2
23906,995,1,131,4,5,10.0,68,+21.559,5332936,66,6,1:14.183,211.633,1,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27014,2
23907,995,8,6,5,6,8.0,68,+27.184,5338561,59,4,1:14.075,211.941,1,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,27013,3
23908,995,807,4,7,7,6.0,67,\N,\N,64,11,1:15.588,207.699,11,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27017,0
23909,995,832,4,9,8,4.0,67,\N,\N,61,13,1:15.666,207.485,11,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27017,0
23910,995,839,10,8,9,2.0,67,\N,\N,61,12,1:15.610,207.639,11,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27018,0
23911,995,844,15,13,10,1.0,67,\N,\N,65,10,1:15.480,207.996,11,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27019,0
23912,995,842,5,16,11,0.0,67,\N,\N,67,14,1:15.699,207.395,11,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27021,0
23913,995,154,210,20,12,0.0,67,\N,\N,56,9,1:15.470,208.024,11,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27022,0
23914,995,825,210,11,13,0.0,67,\N,\N,65,8,1:15.401,208.214,11,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27022,0
23915,995,815,10,10,14,0.0,67,\N,\N,64,7,1:15.100,209.049,11,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,27018,0
23916,995,828,15,19,15,0.0,66,\N,\N,62,18,1:16.403,205.484,12,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+2 Laps,27019,0
23917,995,838,1,15,16,0.0,66,\N,\N,55,15,1:15.765,207.214,12,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+2 Laps,27016,0
23918,995,845,3,18,17,0.0,66,\N,\N,53,16,1:15.924,206.780,12,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+2 Laps,27020,0
23919,995,4,1,14,18,0.0,40,\N,\N,33,17,1:16.180,206.085,43,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Exhaust,27016,0
23920,995,843,5,12,19,0.0,0,\N,\N,\N,0,\N,\N,4,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Collision,27021,0
23921,995,840,3,17,20,0.0,0,\N,\N,\N,0,\N,\N,4,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Collision,27020,0
23922,996,1,131,1,1,25.0,53,1:30:11.385,5411385,49,5,1:34.509,222.531,1,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27024,3
23923,996,830,9,4,2,18.0,53,+7.090,5418475,47,2,1:34.275,223.083,1,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27025,2
23924,996,8,6,6,3,15.0,53,+25.888,5437273,48,3,1:34.398,222.792,1,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27023,3
23925,996,817,9,5,4,12.0,53,+34.736,5446121,37,7,1:35.382,220.494,1,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27025,2
23926,996,20,6,3,5,10.0,53,+1:01.935,5473320,42,4,1:34.485,222.587,1,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27023,3
23927,996,825,210,9,6,8.0,53,+1:19.364,5490749,50,8,1:35.425,220.395,1,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27032,0
23928,996,822,131,2,7,6.0,53,+1:20.632,5492017,41,1,1:34.225,223.201,1,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27024,3
23929,996,832,4,7,8,4.0,53,+1:27.184,5498569,46,9,1:35.638,219.904,1,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27027,0
23930,996,807,4,12,9,2.0,53,+1:31.989,5503374,46,11,1:35.873,219.365,1,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27027,0
23931,996,844,15,8,10,1.0,53,+1:33.873,5505258,45,12,1:35.977,219.127,1,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Finished,27029,0
23932,996,154,210,10,11,0.0,52,\N,\N,47,10,1:35.695,219.773,11,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27032,0
23933,996,838,1,17,12,0.0,52,\N,\N,48,14,1:36.675,217.545,11,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27026,0
23934,996,828,15,15,13,0.0,52,\N,\N,37,13,1:36.494,217.953,11,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27029,0
23935,996,843,5,20,14,0.0,52,\N,\N,40,15,1:36.839,217.176,11,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27031,0
23936,996,845,3,18,15,0.0,52,\N,\N,35,16,1:38.300,213.949,11,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,+1 Lap,27030,0
23937,996,4,1,16,16,0.0,50,\N,\N,48,6,1:35.133,221.071,36,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Wheel,27026,0
23938,996,840,3,19,17,0.0,48,\N,\N,35,18,1:38.319,213.907,29,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Puncture,27030,0
23939,996,815,10,13,18,0.0,27,\N,\N,25,17,1:38.319,213.907,5,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Engine,27028,0
23940,996,839,10,11,19,0.0,0,\N,\N,\N,0,\N,\N,4,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Collision,27028,0
23941,996,842,5,14,20,0.0,0,\N,\N,\N,0,\N,\N,4,2018,8,34,French Grand Prix,2018-06-24,14:10:00,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,Collision,27031,0
23942,997,830,9,4,1,25.0,71,1:21:56.024,4916024,70,4,1:07.442,230.491,1,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,27035,3
23943,997,8,6,3,2,18.0,71,+1.504,4917528,71,1,1:06.957,232.160,1,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,27033,3
23944,997,20,6,6,3,15.0,71,+3.181,4919205,67,2,1:07.082,231.728,1,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,27033,3
23945,997,154,210,5,4,12.0,70,\N,\N,17,16,1:09.071,225.055,11,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27042,0
23946,997,825,210,8,5,10.0,70,\N,\N,70,7,1:08.476,227.010,11,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27042,0
23947,997,839,10,11,6,8.0,70,\N,\N,64,11,1:08.850,225.777,11,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27038,0
23948,997,815,10,16,7,6.0,70,\N,\N,66,8,1:08.504,226.918,11,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27038,0
23949,997,4,1,13,8,4.0,70,\N,\N,69,9,1:08.661,226.399,11,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27036,0
23950,997,844,15,18,9,2.0,70,\N,\N,68,14,1:09.006,225.267,11,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27039,0
23951,997,828,15,20,10,1.0,70,\N,\N,67,6,1:08.216,227.876,11,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27039,0
23952,997,842,5,12,11,0.0,70,\N,\N,38,19,1:09.295,224.327,11,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27041,0
23953,997,832,4,9,12,0.0,70,\N,\N,37,10,1:08.766,226.053,11,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,27037,0
23954,997,845,3,17,13,0.0,69,\N,\N,64,13,1:08.971,225.381,12,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+2 Laps,27040,0
23955,997,840,3,14,14,0.0,69,\N,\N,68,18,1:09.203,224.626,12,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+2 Laps,27040,0
23956,997,838,1,15,15,0.0,65,\N,\N,63,12,1:08.894,225.633,130,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Collision damage,27036,0
23957,997,1,131,2,16,0.0,62,\N,\N,58,3,1:07.241,231.180,32,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Fuel pressure,27034,3
23958,997,843,5,19,17,0.0,54,\N,\N,42,17,1:09.171,224.730,9,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Hydraulics,27041,0
23959,997,817,9,7,18,0.0,53,\N,\N,46,5,1:07.591,229.983,43,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Exhaust,27035,3
23960,997,822,131,1,19,0.0,13,\N,\N,12,15,1:09.044,225.143,9,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Hydraulics,27034,3
23961,997,807,4,10,20,0.0,11,\N,\N,7,20,1:10.380,220.869,5,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Engine,27037,0
23962,998,20,6,2,1,25.0,52,1:27:29.784,5249784,47,1,1:30.696,233.831,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27043,4
23963,998,1,131,1,2,18.0,52,+2.264,5252048,52,3,1:31.245,232.424,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27044,3
23964,998,8,6,3,3,15.0,52,+3.652,5253436,51,2,1:30.795,233.576,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27043,4
23965,998,822,131,4,4,12.0,52,+8.883,5258667,43,4,1:31.377,232.089,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27044,3
23966,998,817,9,6,5,10.0,52,+9.500,5259284,46,5,1:31.589,231.551,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27045,3
23967,998,807,4,11,6,8.0,52,+28.220,5278004,48,7,1:33.405,227.049,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27047,0
23968,998,839,10,10,7,6.0,52,+29.930,5279714,48,13,1:33.606,226.562,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27048,0
23969,998,4,1,13,8,4.0,52,+31.115,5280899,52,10,1:33.482,226.862,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27046,0
23970,998,825,210,7,9,2.0,52,+33.188,5282972,48,12,1:33.604,226.567,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27052,0
23971,998,815,10,12,10,1.0,52,+34.708,5284492,48,9,1:33.472,226.887,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27048,0
23972,998,838,1,17,11,0.0,52,+35.774,5285558,48,11,1:33.551,226.695,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27046,0
23973,998,840,3,19,12,0.0,52,+38.106,5287890,48,15,1:33.869,225.927,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27050,0
23974,998,842,5,14,13,0.0,52,+39.129,5288913,48,8,1:33.465,226.904,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27051,0
23975,998,845,3,18,14,0.0,52,+48.113,5297897,52,18,1:34.620,224.134,1,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,27050,0
23982,998,843,5,0,20,0.0,1,\N,\N,\N,0,\N,\N,131,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Power Unit,27051,0
23977,998,830,9,5,15,0.0,46,\N,\N,42,6,1:32.007,230.499,23,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Brakes,27045,3
23978,998,154,210,8,16,0.0,37,\N,\N,28,16,1:34.391,224.678,4,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Collision,27052,0
23979,998,832,4,16,17,0.0,37,\N,\N,25,17,1:34.602,224.177,4,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Collision,27047,0
23980,998,828,15,15,18,0.0,31,\N,\N,26,14,1:33.675,226.395,3,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Accident,27049,0
23981,998,844,15,9,19,0.0,18,\N,\N,3,19,1:35.209,222.747,27,2018,10,9,British Grand Prix,2018-07-08,13:10:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Tyre,27049,0
23983,999,1,131,14,1,25.0,67,1:32:29.845,5549845,66,1,1:15.545,217.968,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27054,4
23984,999,822,131,2,2,18.0,67,+4.535,5554380,65,2,1:15.721,217.461,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27054,4
23985,999,8,6,3,3,15.0,67,+6.732,5556577,64,4,1:15.990,216.691,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27053,4
23986,999,830,9,4,4,12.0,67,+7.654,5557499,66,3,1:15.852,217.085,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27055,3
23987,999,807,4,7,5,10.0,67,+26.609,5576454,66,16,1:17.910,211.351,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27057,0
23988,999,154,210,6,6,8.0,67,+28.871,5578716,66,5,1:16.716,214.641,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27062,0
23989,999,815,10,10,7,6.0,67,+30.556,5580401,66,15,1:17.867,211.468,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27058,0
23990,999,839,10,15,8,4.0,67,+31.750,5581595,64,17,1:17.941,211.267,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27058,0
23991,999,828,15,13,9,2.0,67,+32.362,5582207,65,12,1:17.745,211.800,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27059,0
23992,999,843,5,17,10,1.0,67,+34.197,5584042,66,9,1:17.681,211.974,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27061,0
23993,999,825,210,5,11,0.0,67,+34.919,5584764,66,10,1:17.697,211.930,1,2018,11,10,German Grand Prix,2018-07-22,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27062,0
